DateTime,Temperature,Dew Point,Relative Humidity,One Hour Precipitation,Heat Index,Wind Chill,Wind Speed,Gust,Direction,Visibility
10/3/2023 22:52,17.8,13.27,74.97,0,NaN,,0,,0,10
10/3/2023 23:52,16.7,12.77,77.79,0,NaN,,0,,0,10
10/4/2023 00:52,15.6,12.17,80.21,0,NaN,,0,,0,10
10/4/2023 01:52,15.6,12.78,83.43,0,NaN,,0,,0,10
10/4/2023 02:52,14.4,11.68,83.84,0,NaN,,0,,0,10
10/4/2023 03:52,14.4,5.53,55.49,0,NaN,,0,,0,7
10/4/2023 04:52,13.9,9.97,77.35,0,NaN,,0,,0,7
10/4/2023 05:52,12.8,9.97,83.09,0,NaN,,0,,0,7
10/4/2023 06:52,12.8,9.97,83.09,0,NaN,,0,,0,3
10/4/2023 07:52,13.9,13.29,96.17,0,NaN,,0,,0,6
10/4/2023 08:52,18.9,11.06,60.56,0,NaN,,0,,0,10
10/4/2023 09:52,18.9,2.74,34.27,0,NaN,,0,,0,10
10/4/2023 10:52,24.4,4.4,27.42,0,NaN,,0,,0,10
10/4/2023 11:52,27.2,4.44,23.24,0,26.58,,6,,360,10
10/4/2023 12:52,27.8,16.72,50.94,0,28.31,,11,,160,10
10/4/2023 13:52,27.8,15.62,47.49,0,28.03,,0,,0,10
10/4/2023 14:52,28.3,14.43,42.7,0,28.14,,7,,0,10
10/4/2023 15:52,28.9,13.34,38.41,0,28.37,,13,,140,10
10/4/2023 16:52,27.8,13.92,42.56,0,27.66,,13,,150,10
10/4/2023 17:52,25.6,15.6,54.04,0,NaN,,7,,160,10
10/4/2023 18:52,23.3,13.28,53.44,0,NaN,,7,,170,10
10/4/2023 19:52,18.9,14.38,75.16,0,NaN,,7,,160,10
10/4/2023 20:52,20.6,14.38,67.65,0,NaN,,9,,160,10
10/4/2023 21:52,19.4,14.38,72.86,0,NaN,,7,,180,10
10/4/2023 22:52,16.7,14.38,86.31,0,NaN,,0,,0,10
10/4/2023 23:52,15.6,13.89,89.63,0,NaN,,6,,140,10
10/5/2023 00:52,14.4,13.9,96.82,0,NaN,,6,,150,10
10/5/2023 01:52,15,13.89,93.14,0,NaN,,6,,140,10
10/5/2023 02:52,14.4,13.9,96.82,0,NaN,,0,,0,10
10/5/2023 03:52,12.8,12.19,96.14,0,NaN,,0,,0,10
10/5/2023 04:52,11.7,11.09,96.11,0,NaN,,9,,140,10
10/5/2023 05:52,13.9,11.08,83.23,0,NaN,,7,,140,10
10/5/2023 06:52,14.4,11.68,83.84,0,NaN,,6,,150,10
10/5/2023 07:52,13.9,12.79,93.09,0,NaN,,0,,0,10
10/5/2023 08:52,17.2,13.27,77.86,0,NaN,,0,,0,10
10/5/2023 09:52,20,17.19,83.95,0,NaN,,0,,0,7
10/5/2023 10:52,21.7,17.19,75.63,0,NaN,,9,,120,10
10/5/2023 11:52,23.3,16.69,66.5,0,NaN,,7,,150,10
10/5/2023 12:52,24.4,17.19,64.25,0,NaN,,15,,190,10
10/5/2023 13:52,25.6,17.2,59.82,0,NaN,,17,,150,10
10/5/2023 14:52,25.6,17.2,59.82,0,NaN,,15,,160,10
10/5/2023 15:52,26.7,17.21,56.07,0,27.48,,13,26,150,10
10/5/2023 16:52,25,16.1,57.81,0,NaN,,9,,160,10
10/5/2023 17:52,24.4,16.09,59.92,0,NaN,,15,,170,10
10/5/2023 18:52,23.3,17.19,68.63,0,NaN,,9,,150,10
10/5/2023 19:52,21.1,17.19,78.45,0,NaN,,6,,170,10
10/5/2023 20:52,20.6,17.19,80.9,0,NaN,,0,,0,10
10/5/2023 21:52,20.6,17.79,84.02,0,NaN,,7,,110,10
10/5/2023 22:52,20,17.79,87.18,0,NaN,,7,,160,10
10/5/2023 23:52,20,17.79,87.18,0,NaN,,7,,170,10
10/6/2023 00:52,19.4,17.19,87.13,0,NaN,,0,,0,10
10/6/2023 01:52,18.3,17.19,93.31,0,NaN,,0,,0,10
10/6/2023 02:52,18.3,17.19,93.31,0,NaN,,7,,180,10
10/6/2023 03:52,20,18.9,93.4,0,NaN,,0,,0,1.5
10/6/2023 04:52,20,18.9,93.4,0,NaN,,6,,210,0.75
10/6/2023 05:52,19.4,18.9,96.94,0,NaN,,7,,210,0.5
10/6/2023 06:52,19.4,17.79,90.49,0,NaN,,6,,160,3
10/6/2023 07:52,20,19.4,96.35,0,NaN,,6,,190,4
10/6/2023 08:52,20,19.4,96.35,0,NaN,,0,,0,3
10/6/2023 09:52,21.7,18.89,84.14,0,NaN,,6,,180,6
10/6/2023 10:52,22.8,18.89,78.7,0,NaN,,0,,0,6
10/6/2023 11:52,22.8,18.89,78.7,0,NaN,,9,,150,10
10/6/2023 12:52,23.9,18.29,70.95,0,NaN,,9,,150,10
10/6/2023 13:52,25,17.8,64.38,0,NaN,,9,,0,10
10/6/2023 14:52,26.1,17.8,60.32,0,NaN,,7,,190,10
10/6/2023 15:52,25.6,16.7,57.96,0,NaN,,9,,0,10
10/6/2023 16:52,25,17.2,61.99,0,NaN,,7,,130,10
10/6/2023 17:52,24.4,17.79,66.73,0,NaN,,6,,150,10
10/6/2023 18:52,23.3,17.19,68.63,0,NaN,,6,,150,10
10/6/2023 19:52,22.2,17.79,76.19,0,NaN,,7,,150,10
10/6/2023 20:52,21.7,17.19,75.63,0,NaN,,7,,150,10
10/6/2023 21:52,21.7,17.19,75.63,0,NaN,,6,,170,10
10/6/2023 22:52,21.1,17.79,81.48,0,NaN,,6,,160,10
10/6/2023 23:52,20,17.79,87.18,0,NaN,,0,,0,10
10/7/2023 00:52,19.4,17.79,90.49,0,NaN,,0,,0,10
10/7/2023 01:52,18.9,17.79,93.34,0,NaN,,7,,340,10
10/7/2023 02:52,20,17.79,87.18,0,NaN,,0,,0,10
10/7/2023 03:52,20,16.68,81.33,2.54,NaN,,13,,320,10
10/7/2023 04:52,17.8,15.59,86.98,177.8,NaN,,15,,340,10
10/7/2023 05:52,18.3,16.09,87.02,101.6,NaN,,9,,10,10
10/7/2023 06:52,18.3,16.09,87.02,0,NaN,,11,,300,10
10/7/2023 07:52,17.2,14.99,86.92,25.4,NaN,,24,41,320,7
10/7/2023 08:52,17.2,14.38,83.62,25.4,NaN,,19,,330,7
10/7/2023 09:52,15,11.67,80.66,25.4,NaN,,24,41,330,10
10/7/2023 10:52,13.9,10.57,80.51,101.6,NaN,,20,35,320,10
10/7/2023 11:52,15,11.07,77.52,2.54,NaN,,13,,320,10
10/7/2023 12:52,17.2,9.35,60.15,0,NaN,,20,35,300,10
10/7/2023 13:52,18.9,6.64,45,0,NaN,,24,48,320,10
10/7/2023 14:52,18.9,4.34,38.36,0,NaN,,28,46,290,10
10/7/2023 15:52,18.3,2.73,35.58,0,NaN,,28,50,290,10
10/7/2023 16:52,18.3,2.13,34.09,0,NaN,,22,43,320,10
10/7/2023 17:52,16.7,2.72,39.35,0,NaN,,30,46,320,10
10/7/2023 18:52,14.4,2.11,43.69,0,NaN,,15,,320,10
10/7/2023 19:52,12.8,3.22,52.42,0,NaN,,15,,310,10
10/7/2023 20:52,13.3,2.72,48.97,0,NaN,,35,48,300,10
10/7/2023 21:52,12.2,2.72,52.62,0,NaN,,28,,290,10
10/7/2023 22:52,11.7,2.72,54.38,0,NaN,,11,,0,10
10/7/2023 23:52,11.1,3.22,58.63,0,NaN,,24,,290,10
10/8/2023 00:52,10.6,3.23,60.61,0,NaN,,11,,270,10
10/8/2023 01:52,10,2.72,60.89,0,NaN,10,6,,200,10
10/8/2023 02:52,9.4,2.73,63.39,0,NaN,8,11,,300,10
10/8/2023 03:52,8.9,2.73,65.56,0,NaN,,0,,0,10
10/8/2023 04:52,7.8,2.74,70.64,0,NaN,7,6,,240,10
10/8/2023 05:52,6.7,2.75,76.16,0,NaN,5,9,,190,10
10/8/2023 06:52,7.2,2.74,73.59,0,NaN,,0,,0,10
10/8/2023 07:52,7.2,3.25,76.24,0,NaN,6,7,,210,10
10/8/2023 08:52,11.7,4.33,60.88,0,NaN,,7,,220,10
10/8/2023 09:52,12.2,3.83,56.88,0,NaN,,15,33,290,10
10/8/2023 10:52,14.4,3.22,47.24,0,NaN,,20,33,290,10
10/8/2023 11:52,14.4,2.71,45.59,0,NaN,,22,43,270,10
10/8/2023 12:52,15,2.11,42.03,0,NaN,,26,43,280,10
10/8/2023 13:52,16.1,0.51,34.92,0,NaN,,35,46,290,10
10/8/2023 14:52,16.7,0.52,33.62,0,NaN,,30,52,280,10
10/8/2023 15:52,16.7,0.52,33.62,0,NaN,,37,50,290,10
10/8/2023 16:52,15.6,-0.09,34.52,0,NaN,,26,44,290,10
10/8/2023 17:52,15,0.51,37.47,0,NaN,,17,30,270,10
10/8/2023 18:52,12.8,1,44.8,0,NaN,,9,,270,10
10/8/2023 19:52,11.1,1.61,52.32,0,NaN,,9,,260,10
10/8/2023 20:52,11.7,0.5,46.46,0,NaN,,13,,250,10
10/8/2023 21:52,10.6,0.5,49.97,0,NaN,,9,,270,10
10/8/2023 22:52,10.6,0.5,49.97,0,NaN,,6,,250,10
10/8/2023 23:52,6.7,1.64,70.41,0,NaN,,0,,0,10
10/9/2023 00:52,5.6,1.65,75.97,0,NaN,,0,,0,10
10/9/2023 01:52,5.6,1.65,75.97,0,NaN,4,7,,160,10
10/9/2023 02:52,6.1,1.64,73.38,0,NaN,5,7,,180,10
10/9/2023 03:52,5,1.65,79.2,0,NaN,4,6,,150,10
10/9/2023 04:52,5.6,2.15,78.73,0,NaN,4,9,,190,10
10/9/2023 05:52,5.6,2.15,78.73,0,NaN,5,6,,190,10
10/9/2023 06:52,7.2,2.74,73.59,0,NaN,5,11,,180,10
10/9/2023 07:52,7.8,3.24,73.18,0,NaN,6,11,,180,10
10/9/2023 08:52,9.4,3.84,68.51,0,NaN,7,13,,200,10
10/9/2023 09:52,12.2,3.83,56.88,0,NaN,,17,,220,10
10/9/2023 10:52,13.3,4.32,54.81,0,NaN,,11,,170,10
10/9/2023 11:52,16.1,4.93,47.72,0,NaN,,11,,290,10
10/9/2023 12:52,15.6,4.93,49.27,0,NaN,,11,,210,10
10/9/2023 13:52,15.6,5.53,51.37,0,NaN,,13,,190,10
10/9/2023 14:52,17.8,6.04,46.25,0,NaN,,17,,190,10
10/9/2023 15:52,17.2,5.53,46.4,0,NaN,,13,,220,10
10/9/2023 16:52,16.7,5.53,47.9,0,NaN,,9,,210,10
10/9/2023 17:52,15.6,6.64,55.42,2.54,NaN,,13,,150,10
10/9/2023 18:52,13.9,8.86,71.83,2.54,NaN,,7,,210,10
10/9/2023 19:52,13.9,7.75,66.67,0,NaN,,17,,200,10
10/9/2023 20:52,12.8,7.15,68.75,0,NaN,,15,,230,10
10/9/2023 21:52,11.1,7.16,76.89,0,NaN,,6,,200,10
10/9/2023 22:52,11.1,7.76,80.11,0,NaN,,7,,190,10
10/9/2023 23:52,11.1,7.76,80.11,0,NaN,,7,,220,10
10/10/2023 00:52,10.6,7.77,82.82,0,NaN,,6,,230,10
10/10/2023 01:52,9.4,7.17,86.14,0,NaN,,0,,0,10
10/10/2023 02:52,10,7.77,86.2,0,NaN,10,6,,170,10
10/10/2023 03:52,8.9,7.18,89.09,0,NaN,8,6,,180,10
10/10/2023 04:52,8.3,6.68,89.65,0,NaN,8,6,,150,10
10/10/2023 05:52,8.3,6.68,89.65,0,NaN,,0,,0,10
10/10/2023 06:52,8.9,7.18,89.09,0,NaN,,0,,0,10
10/10/2023 07:52,7.8,6.08,88.99,0,NaN,,0,,0,10
10/10/2023 08:52,10,7.77,86.2,0,NaN,,0,,0,10
10/10/2023 09:52,13.3,7.75,69.32,0,NaN,,0,,0,10
10/10/2023 10:52,15,7.14,59.61,0,NaN,,0,,0,10
10/10/2023 11:52,18.3,8.85,54.27,0,NaN,,7,,320,10
10/10/2023 12:52,19.4,8.25,48.65,0,NaN,,0,,0,10
10/10/2023 13:52,20.6,4.95,36.01,0,NaN,,19,41,280,10
10/10/2023 14:52,19.4,4.34,37.19,0,NaN,,15,31,280,10
10/10/2023 15:52,20,4.35,35.83,0,NaN,,7,,290,10
10/10/2023 16:52,20,4.95,37.36,0,NaN,,7,,320,10
10/10/2023 17:52,20,4.95,37.36,0,NaN,,0,,0,10
10/10/2023 18:52,17.2,6.04,48.04,0,NaN,,7,,100,10
10/10/2023 19:52,16.1,7.14,55.56,0,NaN,,6,,100,10
10/10/2023 20:52,15,6.64,57.6,0,NaN,,0,,0,10
10/10/2023 21:52,13.3,7.75,69.32,0,NaN,,0,,0,10
10/10/2023 22:52,11.7,7.15,73.9,0,NaN,,6,,110,10
10/10/2023 23:52,12.2,7.15,71.51,0,NaN,,0,,0,10
10/11/2023 00:52,11.1,7.76,80.11,0,NaN,,6,,280,10
10/11/2023 01:52,9.4,6.67,83.23,0,NaN,,0,,0,10
10/11/2023 02:52,7.2,5.58,89.56,0,NaN,,0,,0,10
10/11/2023 03:52,8.3,6.07,86.02,0,NaN,8,6,,330,10
10/11/2023 04:52,6.7,4.98,88.9,0,NaN,,0,,0,10
10/11/2023 05:52,6.1,4.38,88.85,0,NaN,,0,,0,10
10/11/2023 06:52,4.4,3.28,92.55,0,NaN,,0,,0,10
10/11/2023 07:52,5.6,4.38,91.98,0,NaN,,0,,0,10
10/11/2023 08:52,11.7,7.15,73.9,0,NaN,,0,,0,10
10/11/2023 09:52,16.1,5.53,49.76,0,NaN,,6,,360,10
10/11/2023 10:52,18.9,2.74,34.27,0,NaN,,13,,320,10
10/11/2023 11:52,20,1.64,29.59,0,NaN,,13,,290,10
10/11/2023 12:52,20.6,2.15,29.56,0,NaN,,0,,0,10
10/11/2023 13:52,21.7,3.26,29.87,0,NaN,,13,,290,10
10/11/2023 14:52,21.7,2.76,28.83,0,NaN,,13,,230,10
10/11/2023 15:52,21.7,2.16,27.63,0,NaN,,9,,250,10
10/11/2023 16:52,21.1,2.76,29.91,0,NaN,,6,,240,10
10/11/2023 17:52,18.9,4.94,40,0,NaN,,0,,0,10
10/11/2023 18:52,15.6,6.03,53.18,0,NaN,,7,,160,10
10/11/2023 19:52,12.8,6.64,66.43,0,NaN,,0,,0,10
10/11/2023 20:52,12.2,7.15,71.51,0,NaN,,0,,0,10
10/11/2023 21:52,11.1,7.16,76.89,0,NaN,,0,,0,10
10/11/2023 22:52,12.2,6.65,69.1,0,NaN,,0,,0,10
10/11/2023 23:52,12.2,7.76,74.5,0,NaN,,9,,300,10
10/12/2023 00:52,11.1,7.76,80.11,0,NaN,,0,,0,10
10/12/2023 01:52,10,7.17,82.74,0,NaN,,0,,0,10
10/12/2023 02:52,9.4,6.67,83.23,0,NaN,,0,,0,10
10/12/2023 03:52,8.3,6.07,86.02,0,NaN,8,6,,340,10
10/12/2023 04:52,7.2,5.58,89.56,0,NaN,,0,,0,10
10/12/2023 05:52,8.9,6.67,86.08,0,NaN,,0,,0,10
10/12/2023 06:52,8.9,6.67,86.08,0,NaN,8,6,,310,10
10/12/2023 07:52,8.9,6.67,86.08,0,NaN,8,6,,290,10
10/12/2023 08:52,13.3,7.75,69.32,0,NaN,,0,,0,10
10/12/2023 09:52,16.1,8.25,59.88,0,NaN,,6,,340,10
10/12/2023 10:52,19.4,7.15,45.14,0,NaN,,7,,350,10
10/12/2023 11:52,21.1,6.06,37.69,0,NaN,,0,,0,10
10/12/2023 12:52,22.2,5.57,34.04,0,NaN,,6,,220,10
10/12/2023 13:52,23.9,6.68,33.14,0,NaN,,6,,360,10
10/12/2023 14:52,23.9,6.09,31.8,0,NaN,,7,,350,10
10/12/2023 15:52,24.4,5.59,29.81,0,NaN,,7,,0,10
10/12/2023 16:52,24.4,5.59,29.81,0,NaN,,9,,310,10
10/12/2023 17:52,22.2,6.67,36.73,0,NaN,,9,,60,10
10/12/2023 18:52,18.9,6.64,45,0,NaN,,7,,70,10
10/12/2023 19:52,14.4,8.25,66.78,0,NaN,,0,,0,10
10/12/2023 20:52,12.8,7.75,71.62,0,NaN,,0,,0,10
10/12/2023 21:52,12.8,8.26,74.1,0,NaN,,9,,60,10
10/12/2023 22:52,11.7,7.76,76.99,0,NaN,,0,,0,10
10/12/2023 23:52,11.1,7.76,80.11,0,NaN,,0,,0,10
10/13/2023 00:52,11.7,8.26,79.65,0,NaN,,9,,310,10
10/13/2023 01:52,11.7,8.87,82.95,0,NaN,,0,,0,10
10/13/2023 02:52,12.8,9.37,79.81,0,NaN,,0,,0,10
10/13/2023 03:52,11.1,8.27,82.88,0,NaN,,0,,0,10
10/13/2023 04:52,11.1,7.76,80.11,0,NaN,,9,,330,10
10/13/2023 05:52,11.7,7.76,76.99,0,NaN,,7,,350,10
10/13/2023 06:52,10.6,7.77,82.82,0,NaN,,13,,10,10
10/13/2023 07:52,12.8,7.75,71.62,0,NaN,,11,,20,10
10/13/2023 08:52,14.4,8.25,66.78,0,NaN,,9,,20,10
10/13/2023 09:52,16.7,8.25,57.64,0,NaN,,13,,40,10
10/13/2023 10:52,17.8,8.25,53.77,0,NaN,,15,,360,10
10/13/2023 11:52,19.4,7.75,47.03,0,NaN,,11,,20,10
10/13/2023 12:52,20,8.25,46.88,0,NaN,,6,,0,10
10/13/2023 13:52,20.6,8.26,45.18,0,NaN,,7,,30,10
10/13/2023 14:52,21.1,7.76,42.35,0,NaN,,11,,0,10
10/13/2023 15:52,21.7,7.76,40.82,0,NaN,,7,,0,10
10/13/2023 16:52,21.7,7.16,39.18,0,NaN,,7,,0,10
10/13/2023 17:52,20,7.75,45.31,0,NaN,,9,,60,10
10/13/2023 18:52,16.7,7.74,55.71,0,NaN,,6,,70,10
10/13/2023 19:52,15,8.25,64.25,0,NaN,,7,,80,10
10/13/2023 20:52,13.9,7.75,66.67,0,NaN,,9,,80,10
10/13/2023 21:52,14.4,8.25,66.78,0,NaN,,9,,120,10
10/13/2023 22:52,15,8.85,66.91,0,NaN,,6,,180,10
10/13/2023 23:52,13.9,9.97,77.35,0,NaN,,0,,0,10
10/14/2023 00:52,13.3,8.25,71.72,0,NaN,,0,,0,10
10/14/2023 01:52,11.1,7.76,80.11,0,NaN,,0,,0,10
10/14/2023 02:52,12.2,9.37,83.02,0,NaN,,0,,0,10
10/14/2023 03:52,12.8,9.37,79.81,0,NaN,,0,,0,10
10/14/2023 04:52,13.3,10.57,83.71,2.54,NaN,,0,,0,10
10/14/2023 05:52,13.3,10.57,83.71,2.54,NaN,,0,,0,10
10/14/2023 06:52,12.8,10.58,86.49,76.2,NaN,,7,,80,10
10/14/2023 07:52,13.3,11.08,86.54,2.54,NaN,,0,,0,10
10/14/2023 08:52,13.3,12.19,93.05,127,NaN,,0,,0,8
10/14/2023 09:52,15,13.29,89.58,2.54,NaN,,6,,150,8
10/14/2023 10:52,15,13.29,89.58,2.54,NaN,,13,,160,9
10/14/2023 11:52,16.1,13.28,83.49,0,NaN,,15,,170,10
10/14/2023 12:52,16.1,13.28,83.49,0,NaN,,17,,180,10
10/14/2023 13:52,15.6,13.28,86.2,25.4,NaN,,17,,180,8
10/14/2023 14:52,16.1,13.88,86.81,25.4,NaN,,13,,180,8
10/14/2023 15:52,15.6,13.89,89.63,0,NaN,,9,,150,10
10/14/2023 16:52,16.1,13.88,86.81,0,NaN,,9,,140,10
10/14/2023 17:52,15.6,13.89,89.63,0,NaN,,0,,0,10
10/14/2023 18:52,15.6,13.89,89.63,0,NaN,,0,,0,10
10/14/2023 19:52,13.3,11.68,90.04,2.54,NaN,,13,,330,6
10/14/2023 20:52,12.2,10.58,89.96,457.2,NaN,,19,,340,7
10/14/2023 21:52,12.2,10.58,89.96,25.4,NaN,,17,,340,10
10/14/2023 22:52,11.7,9.38,85.8,25.4,NaN,,26,,350,10
10/14/2023 23:52,11.1,8.88,86.31,25.4,NaN,,19,35,360,9
10/15/2023 00:52,11.1,8.88,86.31,25.4,NaN,,15,30,340,10
10/15/2023 01:52,10.6,8.27,85.68,2.54,NaN,,20,,350,7
10/15/2023 02:52,10.6,8.27,85.68,0,NaN,,19,33,350,10
10/15/2023 03:52,10,8.28,89.18,25.4,NaN,7,20,,350,4
10/15/2023 04:52,10,7.77,86.2,25.4,NaN,8,19,,350,10
10/15/2023 05:52,10,7.77,86.2,0,NaN,8,15,,320,10
10/15/2023 06:52,9.4,7.17,86.14,0,NaN,7,17,,320,10
10/15/2023 07:52,9.4,6.67,83.23,0,NaN,7,13,,320,10
10/15/2023 08:52,11.1,6.65,74.3,0,NaN,,17,,320,10
10/15/2023 09:52,12.8,7.15,68.75,0,NaN,,26,35,330,10
10/15/2023 10:52,13.9,7.14,64,0,NaN,,28,44,330,10
10/15/2023 11:52,12.2,6.04,66.3,0,NaN,,20,44,330,10
10/15/2023 12:52,15,4.93,51.21,0,NaN,,28,46,300,10
10/15/2023 13:52,14.4,4.32,51.04,0,NaN,,28,44,330,10
10/15/2023 14:52,15.6,2.72,42.21,0,NaN,,26,46,330,10
10/15/2023 15:52,15,3.22,45.45,0,NaN,,26,37,330,10
10/15/2023 16:52,15,3.22,45.45,0,NaN,,22,33,320,10
10/15/2023 17:52,15,3.82,47.41,0,NaN,,11,,310,10
10/15/2023 18:52,12.2,4.33,58.91,0,NaN,,13,,310,10
10/15/2023 19:52,12.2,3.83,56.88,0,NaN,,11,,320,10
10/15/2023 20:52,10.6,3.83,63.23,0,NaN,,7,,310,10
10/15/2023 21:52,10.6,3.83,63.23,0,NaN,,11,,290,10
10/15/2023 22:52,10.6,3.83,63.23,0,NaN,,9,,280,10
10/15/2023 23:52,8.3,3.85,73.79,0,NaN,,0,,0,10
10/16/2023 00:52,8.3,4.35,76.43,0,NaN,7,7,,200,10
10/16/2023 01:52,10.6,4.94,68.29,0,NaN,,0,,0,10
10/16/2023 02:52,10,4.95,71.08,0,NaN,10,6,,240,10
10/16/2023 03:52,9.4,4.95,73.99,0,NaN,8,9,,300,10
10/16/2023 04:52,7.8,4.36,79.07,0,NaN,6,11,,280,10
10/16/2023 05:52,7.2,4.36,82.38,0,NaN,5,9,,300,10
10/16/2023 06:52,7.8,4.97,82.46,0,NaN,6,9,,310,10
10/16/2023 07:52,6.7,4.98,88.9,0,NaN,5,7,,300,10
10/16/2023 08:52,10.6,5.55,71.19,0,NaN,,13,,310,10
10/16/2023 09:52,12.2,4.93,61.43,0,NaN,,24,,310,10
10/16/2023 10:52,14.4,4.93,53.22,0,NaN,,19,,330,10
10/16/2023 11:52,15.6,5.53,51.37,0,NaN,,13,31,320,10
10/16/2023 12:52,15.6,4.93,49.27,0,NaN,,19,,330,10
10/16/2023 13:52,15,4.93,51.21,0,NaN,,24,37,330,10
10/16/2023 14:52,16.1,6.03,51.51,0,NaN,,22,,300,10
10/16/2023 15:52,16.7,6.03,49.58,0,NaN,,22,,310,10
10/16/2023 16:52,15.6,5.53,51.37,0,NaN,,17,,320,10
10/16/2023 17:52,15.6,6.03,53.18,0,NaN,,20,,320,10
10/16/2023 18:52,13.9,6.03,59.33,0,NaN,,17,,320,10
10/16/2023 19:52,12.2,6.04,66.3,0,NaN,,11,,310,10
10/16/2023 20:52,11.7,6.04,68.52,0,NaN,,9,,300,10
10/16/2023 21:52,12.8,6.64,66.43,0,NaN,,15,,320,10
10/16/2023 22:52,12.2,6.65,69.1,2.54,NaN,,13,,300,10
10/16/2023 23:52,11.7,6.65,71.41,2.54,NaN,,15,,320,10
10/17/2023 00:52,11.1,6.65,74.3,2.54,NaN,,11,,320,10
10/17/2023 01:52,11.1,7.16,76.89,0,NaN,,9,,330,10
10/17/2023 02:52,10.6,7.16,79.49,0,NaN,,11,,330,10
10/17/2023 03:52,11.1,7.16,76.89,0,NaN,,13,,330,10
10/17/2023 04:52,11.7,7.76,76.99,0,NaN,,13,,310,10
10/17/2023 05:52,11.7,7.76,76.99,0,NaN,,13,,320,10
10/17/2023 06:52,11.7,7.76,76.99,0,NaN,,11,,310,10
10/17/2023 07:52,11.1,7.76,80.11,0,NaN,,7,,310,10
10/17/2023 08:52,12.8,8.26,74.1,0,NaN,,11,,310,10
10/17/2023 09:52,13.3,8.25,71.72,0,NaN,,11,,330,10
10/17/2023 10:52,14.4,7.14,61.96,0,NaN,,15,,320,10
10/17/2023 11:52,15,7.14,59.61,0,NaN,,17,,320,10
10/17/2023 12:52,16.7,7.14,53.48,0,NaN,,20,,310,10
10/17/2023 13:52,15.6,6.64,55.42,0,NaN,,24,,310,10
10/17/2023 14:52,15.6,6.64,55.42,0,NaN,,19,,320,10
10/17/2023 15:52,15,6.64,57.6,0,NaN,,19,,310,10
10/17/2023 16:52,14.4,6.04,57.45,0,NaN,,17,,320,10
10/17/2023 17:52,14.4,6.04,57.45,0,NaN,,13,,340,10
10/17/2023 18:52,13.9,6.03,59.33,0,NaN,,11,,340,10
10/17/2023 19:52,13.3,6.64,64.3,0,NaN,,7,,320,10
10/17/2023 20:52,13.3,6.64,64.3,0,NaN,,11,,330,10
10/17/2023 21:52,12.8,7.15,68.75,0,NaN,,9,,310,10
10/17/2023 22:52,12.2,7.15,71.51,0,NaN,,9,,320,10
10/17/2023 23:52,11.7,7.15,73.9,0,NaN,,7,,300,10
10/18/2023 00:52,10,6.06,76.71,0,NaN,9,7,,300,10
10/18/2023 01:52,7.2,4.97,85.9,0,NaN,,0,,0,10
10/18/2023 02:52,8.9,6.67,86.08,0,NaN,,0,,0,10
10/18/2023 03:52,10,6.66,79.95,0,NaN,9,7,,310,10
10/18/2023 04:52,8.3,6.07,86.02,0,NaN,,0,,0,10
10/18/2023 05:52,6.7,5.59,92.69,0,NaN,6,6,,190,10
10/18/2023 06:52,6.1,4.98,92.65,0,NaN,,0,,0,10
10/18/2023 07:52,7.8,6.08,88.99,0,NaN,,0,,0,10
10/18/2023 08:52,10.6,7.77,82.82,0,NaN,,0,,0,10
10/18/2023 09:52,13.9,7.14,64,0,NaN,,0,,0,10
10/18/2023 10:52,16.7,4.93,45.94,0,NaN,,11,,340,10
10/18/2023 11:52,16.7,4.33,44.05,0,NaN,,9,,0,10
10/18/2023 12:52,17.2,4.93,44.51,0,NaN,,9,,0,10
10/18/2023 13:52,16.7,4.93,45.94,0,NaN,,9,,0,10
10/18/2023 14:52,16.7,4.93,45.94,0,NaN,,7,,270,10
10/18/2023 15:52,16.1,4.93,47.72,0,NaN,,6,,320,10
10/18/2023 16:52,16.1,4.93,47.72,0,NaN,,0,,0,10
10/18/2023 17:52,15,6.03,55.27,0,NaN,,6,,100,10
10/18/2023 18:52,13.9,7.75,66.67,0,NaN,,6,,200,10
10/18/2023 19:52,13.3,7.15,66.54,0,NaN,,6,,110,10
10/18/2023 20:52,12.8,6.64,66.43,0,NaN,,6,,120,10
10/18/2023 21:52,9.4,6.06,79.86,0,NaN,,0,,0,10
10/18/2023 22:52,7.2,5.58,89.56,0,NaN,6,6,,130,10
10/18/2023 23:52,7.2,4.97,85.9,0,NaN,,0,,0,10
10/19/2023 00:52,6.7,4.98,88.9,0,NaN,,0,,0,10
10/19/2023 01:52,6.1,4.38,88.85,0,NaN,,0,,0,10
10/19/2023 02:52,6.1,4.38,88.85,0,NaN,,0,,0,9
10/19/2023 03:52,5.6,4.38,91.98,0,NaN,,0,,0,9
10/19/2023 04:52,5,3.88,92.59,0,NaN,,0,,0,9
10/19/2023 05:52,5,3.27,88.75,0,NaN,,0,,0,10
10/19/2023 06:52,5,3.27,88.75,0,NaN,,0,,0,6
10/19/2023 07:52,5,3.88,92.59,0,NaN,,0,,0,10
10/19/2023 08:52,10,7.17,82.74,0,NaN,,0,,0,10
10/19/2023 09:52,12.2,8.87,80.27,0,NaN,,9,,210,10
10/19/2023 10:52,15,9.36,69.2,0,NaN,,15,,200,10
10/19/2023 11:52,17.2,9.96,62.62,0,NaN,,15,,200,10
10/19/2023 12:52,19.4,9.96,54.56,0,NaN,,13,30,180,10
10/19/2023 13:52,21.7,9.97,47.36,0,NaN,,19,41,180,10
